headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
"$3 Million Homes in Connecticut, North Carolina and Pennsylvania",2022-03-02,nyt://article/142c8516-1e65-5f29-90df-060e041ba6c3,article,News,Real Estate,['Real Estate and Housing (Residential)'],8,1223,RealEstate
"Plainfield, N.J.: A Diverse City With Historic Housing",2022-03-02,nyt://article/c892497a-4d57-509d-84aa-a3d499fc73b8,article,News,Real Estate,['Real Estate and Housing (Residential)'],9,1310,RealEstate
The C.D.C. no longer recommends universal contact tracing.,2022-03-02,nyt://article/659c9103-ce96-50f1-8393-a2d7f9f7bdb1,article,News,Health,"['Contact Tracing (Public Health)', 'Disease Rates', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'States (US)']",,636,Science
The Ukraine of My Childhood Is Being Erased,2022-03-02,nyt://article/47f3b709-b53c-56a6-83b2-5ac2fbdcafb6,article,Op-Ed,Opinion,"['Holocaust and the Nazi Era', 'Famine', 'Russian Invasion of Ukraine (2022)']",3,1320,OpEd
Explosive Scenes as New Zealand Police Move to End Weekslong Occupation,2022-03-02,nyt://article/dc24e38b-9f0a-5254-ae89-07a002bf1f78,article,News,World,"['Demonstrations, Protests and Riots', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Fringe Groups and Movements', 'Right-Wing Extremism and Alt-Right']",4,729,Foreign
Remote Work Doesn’t Have to Be the ‘Mommy Track’,2022-03-02,nyt://article/b65e64c4-7f04-5943-bd8f-0e18c6ab792f,article,Op-Ed,Opinion,"['internal-sub-only-nl', 'Coronavirus Return to Office', 'Work-Life Balance', 'Telecommuting', 'Parenting']",25,1421,OpEd
How Europe Came Around on Sanctions,2022-03-02,nyt://article/bcd9fc72-c4c3-5a30-bc3c-e1d0fc9bd524,article,News,Podcasts,"['Russian Invasion of Ukraine (2022)', 'Embargoes and Sanctions', 'War and Armed Conflicts', 'audio-neutral-informative']",,293,Podcasts
How Would You Describe the State of Our Union?,2022-03-02,nyt://article/b45b326b-8850-517c-8c51-98bfea8d7485,article,News,The Learning Network,[],,1026,Learning
Biden for Democracy,2022-03-02,nyt://article/1adf5d7e-a0d1-5c53-b91d-1a1d738e10ba,article,briefing,Briefing,"['State of the Union Message (US)', 'United States Politics and Government', 'United States International Relations', 'Russian Invasion of Ukraine (2022)', 'internal-storyline-no']",,1719,NYTNow
"As oil soars, OPEC and its allies decline to offer relief.",2022-03-02,nyt://article/cf66df13-0a7b-527e-b9f6-f78350b6f1d1,article,News,Business Day,"['Oil (Petroleum) and Gasoline', 'Prices (Fares, Fees and Rates)', 'Production', 'Russian Invasion of Ukraine (2022)']",1,801,Business
Fitbit recalls more than one million smart watches over a burn risk.,2022-03-02,nyt://article/035fb542-54fe-5ef9-9f71-0a45eb69921d,article,News,Business Day,"['Wearable Computing', 'Burns', 'Watches and Clocks', 'Recalls and Bans of Products']",,243,Business
Spring Looks With a Loose Fit and a Carefree Attitude,2022-03-02,nyt://article/bd5cd77f-478e-5cc4-8c0f-dd760a5715ed,article,News,T Magazine,['Fashion and Apparel'],40,51,TStyle
Ford Splits Into Electric and Gas Divisions to Speed Up Transition,2022-03-02,nyt://article/ddf1ec8f-c7d2-5c33-859f-7fb4897aec6d,article,News,Business Day,"['Automobiles', 'Electric and Hybrid Vehicles']",6,781,Business
Stronger Muscles in 3 Seconds a Day,2022-03-02,nyt://article/de16751c-adfe-56e0-88e0-99a8ceb8ee57,article,News,Well,"['Exercise', 'Muscles', 'Content Type: Service', 'Research']",6,965,Well
Paralympics Will Allow Russian Athletes to Compete,2022-03-02,nyt://article/9b663b23-94d9-54f5-981e-1f04f5065e34,article,News,Sports,"['Paralympic Games', 'Russian Invasion of Ukraine (2022)']",9,944,Sports
"Stocks rise as Powell signals steadiness, and oil prices continue to march higher.",2022-03-02,nyt://article/2df0f8c1-d0e0-55b4-a2fb-4d558347e968,article,News,Business Day,"['Oil (Petroleum) and Gasoline', 'Russian Invasion of Ukraine (2022)', 'Natural Gas', 'Stocks and Bonds', ""Standard & Poor's 500-Stock Index""]",,538,Business
Biden Talks Business in the State of the Union,2022-03-02,nyt://article/3697dc82-df68-5fa4-9e9e-6f7a29b8da65,article,News,Business Day,"['Russian Invasion of Ukraine (2022)', 'Economic Conditions and Trends', 'Inflation (Economics)']",,1799,Business
"Weekly Accessible Learning Activities: Ukraine, Advice, Cooking Insects",2022-03-02,nyt://article/7961c95e-6f1c-5d66-a6cb-890f5f6a3192,article,News,The Learning Network,[],,394,Learning
"Pilot Watches With a Bold, Utilitarian Aesthetic",2022-03-02,nyt://article/b34d6c65-9e43-5a1d-ab7a-95ce3337e60c,article,News,T Magazine,"['Watches and Clocks', 'Accessories (Apparel)', 'Fashion and Apparel']",54,139,TStyle
I’m Writing From a Bunker With President Zelensky Beside Me. We Will Fight to the Last Breath.,2022-03-02,nyt://article/e374c10b-7787-56ff-8bc0-7253a44e247f,article,Op-Ed,Opinion,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Embargoes and Sanctions', 'No-Fly Zones']",24,1292,OpEd
How Redistricting Could Affect California Politics,2022-03-02,nyt://article/e1157884-1ac8-59b1-aa71-b028b6ad5899,article,briefing,U.S.,[],,885,National
"Amelia Earhart’s Helmet Sells for $825,000",2022-03-02,nyt://article/92bfffa4-ab26-55fd-9a26-cf1c168f254f,article,briefing,New York,"['Writing and Writers', 'Books and Literature', 'Pilots', 'Auctions']",,1516,Metro
"Powell Says Rates Are Headed Higher, Even as Ukraine Poses Uncertainty",2022-03-02,nyt://article/ab810a2e-e572-5ddf-a228-fba2947b8e0b,article,News,Business Day,"['United States Economy', 'Inflation (Economics)', 'Interest Rates']",1,1161,Business
"‘We Are on Our Side’: Across Asia, a Mixed Reaction to Ukraine War",2022-03-02,nyt://article/521ffb6d-0997-59d3-b18b-a5f760c00be7,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'War and Armed Conflicts', 'Arms Trade', 'International Relations']",,1298,Foreign
Who’s Afraid of Ketanji Brown Jackson?,2022-03-02,nyt://article/0a80e23e-8d91-5535-b1e6-5860fa200271,article,Op-Ed,Opinion,"['Appointments and Executive Changes', 'Black People', 'Blacks', 'Women and Girls']",23,1416,OpEd
Set Your Schedule in Your Smartphone’s Free Calendar,2022-03-02,nyt://article/2e599f31-65ca-577f-bf9e-ffb4f9dbcd40,article,News,Technology,"['Smartphones', 'iOS (Operating System)', 'Android (Operating System)', 'Mobile Applications', 'Calendars']",6,784,Business
Putin’s War to Bring Ukraine to Heel Unites Eastern Europe in Alarm,2022-03-02,nyt://article/35822317-c08e-5d7a-95c0-e74739be7ec8,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Cold War Era', 'Nuclear Weapons']",1,1429,Foreign
Also at Stake in Ukraine: the Future of Two Orthodox Churches,2022-03-02,nyt://article/4b99d31f-97fc-5e1e-95bc-4c20bbc04c9d,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Russian Orthodox Church']",10,1355,Foreign
"At the State of the Union, Dressing for Ukrainian Solidarity",2022-03-02,nyt://article/c782ac4e-d1a3-5870-a9a2-42f73869dee3,article,News,Style,"['United States Politics and Government', 'Fashion and Apparel', 'Politics and Government', 'State of the Union Message (US)', 'your-feed-fashion']",14,781,Styles
"The State of the Union: Together, if Only for a Few Minutes",2022-03-02,nyt://article/ba24bf2e-592e-57a5-9325-956104698454,article,News,Arts,"['United States Politics and Government', 'State of the Union Message (US)', 'Television']",,913,Culture
A Perch Above the Atlantic in Nova Scotia,2022-03-02,nyt://slideshow/295e1320-7ef0-5d1a-9f5a-ade0f49275bc,multimedia,Slideshow,Real Estate,[],,0,Real Estate
House Hunting in Canada: Weathered Steel on the Shores of Nova Scotia,2022-03-02,nyt://article/2674d9cb-d20a-59ca-b386-eae0f0e6ff32,article,News,Real Estate,['Real Estate and Housing (Residential)'],6,1428,RealEstate
Ghislaine Maxwell Juror May Be Made to Testify About His Conduct,2022-03-02,nyt://article/dbdb44f2-e64a-595f-ab0f-ab27e7fcf11c,article,News,New York,"['Immunity from Prosecution', 'Jury System']",19,870,Metro
"NATO Countries Pour Weapons Into Ukraine, Risking Conflict With Russia",2022-03-02,nyt://article/1b0e3150-138e-5dd0-bc1f-e21a176d88ba,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'Arms Trade', 'Foreign Aid']",8,1569,Foreign
Autofiction for People Who Think They’re Sick of It,2022-03-02,nyt://article/5231ed35-54ae-595d-acea-c3a4c61e6c22,article,Review,Books,['Books and Literature'],21,657,BookReview
Broadway’s Cort Theater Will Have a New Name: James Earl Jones,2022-03-02,nyt://article/86d745f7-0344-5eda-832d-f1656da5d70b,article,News,Theater,"['Theater', 'Theaters (Buildings)', 'Black People', 'Blacks']",6,446,Culture
Senators want to know if Russia can use cryptocurrencies to skirt sanctions.,2022-03-02,nyt://article/e3bbc10a-65a3-50c9-9137-9f108a4deb24,article,News,Business Day,"['Russian Invasion of Ukraine (2022)', 'Embargoes and Sanctions', 'Virtual Currency', 'United States International Relations']",,586,Business
Anxiety Grows in Odessa as Russians Advance in Southern Ukraine,2022-03-02,nyt://article/e5ef4e0a-8811-5ed6-9dfc-073e7872efa7,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces']",8,1276,Foreign
The World Is Awash in Plastic. Nations Plan a Treaty to Fix That.,2022-03-02,nyt://article/2b67f4bc-34f2-5fb6-aaca-5e9883970545,article,News,Climate,"['Plastics', 'Plastic Bags', 'Treaties', 'Recycling of Waste Materials', 'Global Warming', 'Greenhouse Gas Emissions', 'Waste Materials and Disposal', 'Third World and Developing Countries', 'International Relations']",6,1112,Climate
"Before Invasion, Ukraine’s Lithium Wealth Was Drawing Global Attention",2022-03-02,nyt://article/679240ad-c798-5f09-9757-7e5574392f79,article,News,Climate,"['Global Warming', 'Greenhouse Gas Emissions', 'Batteries', 'Electric and Hybrid Vehicles', 'Lithium (Metal)', 'Russian Invasion of Ukraine (2022)', 'Alternative and Renewable Energy']",3,511,Climate
"Chelsea Is for Sale, Its Russian Owner Says",2022-03-02,nyt://article/7e64e013-e1ca-5693-b10f-70d21e0109b6,article,News,Sports,"['Soccer', 'Russian Invasion of Ukraine (2022)']",9,1473,Sports
"‘On Some Level, I Should Be Alone Right Now, but Also, One Is Always Alone.’",2022-03-02,nyt://interactive/1d20cc38-4279-5b80-a267-bdf5a409f4e1,multimedia,Interactive Feature,Opinion,"['internal-sub-only-nl', 'Diaries', 'Writing and Writers']",,0,Opinion
Cook to Comfort,2022-03-02,nyt://article/d06fd224-3854-5b0b-a6ab-1b4df24e99ce,article,Letter,Food,"['Cooking and Cookbooks', 'Content Type: Service']",,646,Dining
Live Coverage of Ukraine,2022-03-02,nyt://interactive/9707aefe-4403-5834-86c2-cf0594210a2f,multimedia,Interactive Feature,World,[],,0,World
"New Law Overhauling N.Y.’s Parole System Is Being Ignored, Lawyers Say",2022-03-02,nyt://article/ae89107a-e5e2-5532-9f3e-8a4a572877d9,article,News,New York,"['Probation and Parole', 'Suits and Litigation (Civil)']",20,1146,Metro
Taliban Search Operation Echoes Resented U.S. Tactics,2022-03-02,nyt://article/3c440a37-7e5d-5a36-b81d-19042b45a3d5,article,News,World,"['Afghanistan War (2001- )', 'Politics and Government', 'Minorities', 'Privacy', 'Police Brutality, Misconduct and Shootings', 'Tajiks (Ethnic Group)']",4,1313,Foreign
This Social Club Runs on Crypto Tokens and Vibes,2022-03-02,nyt://article/0cd6ac46-2f28-57ee-a7b2-bcd5816edf76,article,News,Technology,"['Virtual Currency', 'Organizations, Societies and Clubs', 'Entrepreneurship', 'Social Media', 'Venture Capital', 'Computers and the Internet']",1,1732,Business
"Twitter Wants to Reinvent Itself, by Merging the Old With the New",2022-03-02,nyt://article/87b7be6a-1a73-52a9-9f97-e3be54000f36,article,News,Technology,"['Social Media', 'Computers and the Internet', 'Bitcoin (Currency)', 'Mobile Applications']",1,1554,Business
NoViolet Bulawayo Believes Freedom Begins With Imagination,2022-03-02,nyt://article/0999ab81-a0e7-5250-a36f-457c22d6a330,article,News,Books,"['Man Booker Prize', 'Books and Literature', 'Writing and Writers', 'Content Type: Personal Profile', 'Politics and Government']",22,1330,Culture
"Shirley Hughes, Whose Books Depicted Children’s Mini-Dramas, Dies at 94",2022-03-02,nyt://article/841bd63d-dab7-55dc-b3da-6d27b3298f4f,article,Obituary (Obit),Books,"['Deaths (Obituaries)', 'Books and Literature', 'Writing and Writers', 'Children and Childhood']",22,1208,Obits
How Brutal Beatings on Rikers Island Were Hidden From Public View,2022-03-02,nyt://article/fe9c79f4-885f-5ba8-adfc-744c9e42f447,article,News,New York,"['Prisons and Prisoners', 'Prison Guards and Corrections Officers', 'Assaults']",1,1902,Metro
Winter Season at City Ballet: ‘Now Is the Time for a New Generation’,2022-03-02,nyt://article/df20e4d7-86b6-5df1-bc1c-b9631bb5b1e5,article,News,Arts,['Dancing'],1,1215,Culture
Venezuela’s Leader Trades Old Guard for Slick Technocrats to Keep Power,2022-03-02,nyt://article/4e940f01-364c-57d3-a2ab-5fbfc6d7abbb,article,News,World,"['Politics and Government', 'Economic Conditions and Trends', 'Content Type: Personal Profile']",12,1452,Foreign
A Conductor Brings Nearly a Century of Experience to Beethoven,2022-03-02,nyt://article/ac312c6e-8ed9-56bc-9d37-452f1b4e0ff7,article,News,Arts,"['Classical Music', 'Content Type: Personal Profile']",3,1187,Culture
Biden’s Fed Nominees Are Frozen as One Faces Republican Questions,2022-03-02,nyt://article/ccbb0b0e-fee1-555f-bc58-3b3040b83d15,article,News,Business Day,"['Banking and Financial Institutions', 'Appointments and Executive Changes', 'Ethics and Official Misconduct', 'Regulation and Deregulation of Industry']",4,1430,Business
"Without the Wonderlic, the N.F.L. Finds Other Ways to Test Football I.Q.",2022-03-02,nyt://article/ef80aa01-fd78-521f-9f5d-13a2f066bec1,article,News,Sports,"['Football', 'Draft and Recruitment (Sports)', 'Intelligence and Intelligence Tests (IQ)', 'Discrimination', 'Race and Ethnicity', 'Football (College)']",10,1130,Sports
The E.U. is expected to grant blanket protection to Ukrainian refugees.,2022-03-02,nyt://article/78a19de8-87a8-5994-aa63-b4cce1ed7692,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Refugees and Displaced Persons']",,657,Foreign
‘Hell Is Empty’ Review: Sins of the Father,2022-03-02,nyt://article/cf84e05e-2541-5c0f-aa9a-78c43e721e8b,article,Review,Movies,['Movies'],16,346,Weekend
"Barry Bauman, Restoration Artist and Detective, Dies at 73",2022-03-02,nyt://article/2c655e59-e9c0-5e54-9cad-9b650518fc51,article,Obituary (Obit),Arts,"['Deaths (Obituaries)', 'Art', 'Frauds and Swindling', 'Restoration and Renovation']",22,1181,Obits
Star-Studded Lakers Are Fighting Just to Make the Playoffs,2022-03-02,nyt://article/8ef39e61-a944-5e32-85fd-0bda5e845bbb,article,News,Sports,['Basketball'],11,1062,Sports
Stop-Start Schooling,2022-03-02,nyt://article/cd810e5b-8b2f-5143-b94a-7b110c3c1ca6,article,News,U.S.,"['Education (K-12)', 'Shutdowns (Institutional)', 'E-Learning', 'Black People', 'Blacks', 'Admissions Standards', 'Race and Ethnicity', 'Coronavirus (2019-nCoV)', 'Coronavirus Omicron Variant']",,1328,National
Mayor in Ukraine asks his city’s residents whether they wish to fight or surrender.,2022-03-02,nyt://article/bf7a3508-9e5c-5421-83e7-5b21556cb06a,article,News,World,['Russian Invasion of Ukraine (2022)'],,203,Foreign
"Putin’s Maestro, and the Limits of Cultural Exchange in Wartime",2022-03-02,nyt://article/40f7fc80-c0ff-5205-a83d-49ccab5eaae3,article,News,Arts,"['Russian Invasion of Ukraine (2022)', 'Classical Music', 'Music', 'Opera', 'audio-neutral-informative', 'audio-neutral-immersive']",1,1757,Culture
Officer in Breonna Taylor Raid Says He Mistook Police Gunfire for a Suspect’s,2022-03-02,nyt://article/662ac291-ea4d-5f80-ad59-bd372f0d16b9,article,News,U.S.,"['Police Brutality, Misconduct and Shootings']",19,1231,National
Bong Joon Ho and Ryusuke Hamaguchi on Oscar Surprise ‘Drive My Car’,2022-03-02,nyt://article/82b8f679-36a9-50d0-ae80-a76174c26cd8,article,News,Movies,"['Movies', 'Academy Awards (Oscars)']",1,1303,Culture
Review: A Los Angeles Troupe in Search of Choreographic Vision,2022-03-02,nyt://article/64583360-04fb-514a-bf54-e1f5db2c5461,article,Review,Arts,['Dancing'],7,675,Culture
Should Tech Stay or Go in Russia?,2022-03-02,nyt://article/035a8721-a9f3-56e0-9040-c3cf4a84a4ee,article,News,Technology,"['Russian Invasion of Ukraine (2022)', 'Computers and the Internet', 'Social Media']",1,1771,SundayBusiness
Different Views of Biden’s State of the Union Address,2022-03-02,nyt://article/a09eb9d7-7a27-5cf0-a5db-3342b8782d85,article,Letter,Opinion,"['United States Politics and Government', 'State of the Union Message (US)', 'Transgender and Transsexuals']",24,909,Letters
"Reimagining Art, One Threesome at a Time",2022-03-02,nyt://article/fea6171f-59bb-53a8-a972-aa798b07427e,article,Review,Books,"['Books and Literature', 'Art', 'Content Type: Personal Profile']",7,614,BookReview
Insect Trash Could Be a Farmer’s Treasure,2022-03-02,nyt://article/f8c58dc7-cedd-5b2f-ab4d-6aa1247d87a9,article,News,Science,"['Microbiology', 'Agriculture and Farming', 'Insects', 'your-feed-science']",2,853,Science
