headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
"Charles Blow’s ‘Brave, Forthright and Searing’ Account of His Struggles",2022-02-01,nyt://article/4c76deca-eae1-53bb-981e-ecd034002c72,article,Letter,Opinion,"['Depression (Mental)', 'United States Politics and Government', 'Native Americans', 'Mascots', 'Education (K-12)', 'Wordle (Puzzle)']",18,849,Letters
The Collateral Damage of Facebook’s Flops,2022-02-01,nyt://article/92edc1b7-8a6e-5f57-98c4-475428512a8f,article,News,Technology,"['internal-sub-only-nl', 'Computers and the Internet', 'Social Media']",,938,Business
Tribes Reach $590 Million Opioid Settlement With J. & J. and Distributors,2022-02-01,nyt://article/8c60097e-445d-525b-aba6-be0d19e5bdaa,article,News,Health,"['Native Americans', 'Opioids and Opiates', 'Suits and Litigation (Civil)', 'Drugs (Pharmaceuticals)']",16,809,Science
Historically Black Colleges Disrupted by Bomb Threats,2022-02-01,nyt://article/1076c02b-1682-5920-b195-f610154b76a6,article,News,U.S.,"['Colleges and Universities', 'Black People', 'Blacks', 'Threats and Threatening Messages', 'Historically Black Colleges and Universities']",,781,Express
Review: International Orchestras Are Finally Back at Carnegie,2022-02-01,nyt://article/a5e3d990-6a4f-55c1-b4dc-49ccc089cbac,article,Review,Arts,['Classical Music'],8,497,Culture
Sundance Wrap-Up: 6 Movies We Like and One We Disagree on,2022-02-01,nyt://article/0d8b95fb-2a15-59e8-b909-dc0b11e1861f,article,News,Movies,"['Movies', 'Sundance Film Festival (Park City, Utah)', 'Documentary Films and Programs']",5,1245,Culture
"City Harvest Moves Into an Expansive Space in Sunset Park, Brooklyn",2022-02-01,nyt://article/b7b9d2fe-36f7-5254-97c9-5ae441182884,article,News,Food,['Restaurants'],5,1047,Dining
"Behind Neil Young vs. Spotify, a Fraught Relationship With Musicians",2022-02-01,nyt://article/38927035-d8bd-5cbf-819b-29d8a0cbbba3,article,News,Arts,"['Music', 'Audio Recordings, Downloads and Streaming', 'Podcasts', 'Coronavirus (2019-nCoV)', 'Censorship', 'Rumors and Misinformation', 'audio-positive-nostalgic']",3,1334,Culture
Tom Brady’s Impact Was Best Measured in Goose Bumps,2022-02-01,nyt://article/be4b67c8-5aa8-5a10-a60c-fcc6915c96fb,article,News,Sports,['Football'],7,1342,Sports
New Friends and Secret Keepers: They Make N.B.A. Families Feel Welcome,2022-02-01,nyt://article/cfd358cb-2171-50ff-aa0a-4b847c9a98d7,article,News,Sports,"['Basketball', 'Families and Family Life', 'Content Type: Personal Profile']",10,1544,Sports
Report on London Police Highlights Culture of Misogyny and Racism,2022-02-01,nyt://article/d14ba769-e8ae-5ecb-9073-b1de97e37c53,article,News,World,"['Police Brutality, Misconduct and Shootings', 'Discrimination', 'Bullies', 'Women and Girls', 'Sexual Harassment', 'Workplace Hazards and Violations']",4,950,Foreign
J Dilla Was a Revered Rap Producer. A New Book Deepens His Legacy.,2022-02-01,nyt://article/7654d907-7354-5107-a947-9ae3db5cb042,article,News,Arts,"['Content Type: Personal Profile', 'Rap and Hip-Hop', 'Books and Literature']",2,1229,Culture
White House Chooses Doug Jones to Guide Supreme Court Nominee,2022-02-01,nyt://article/6b8e1461-e1a7-536c-b825-3410da054019,article,News,U.S.,"['Appointments and Executive Changes', 'United States Politics and Government']",13,1141,Washington
Tiny Love Stories: ‘I Cried Without Knowing Why’,2022-02-01,nyt://article/19acc1c2-c931-5abe-af6d-0a851345f1f9,article,News,Style,"['Love (Emotion)', 'Modern Love (Times Column)', 'Dating and Relationships', 'New Year', 'Lunar New Year']",5,483,Styles
Share Your Experience With Worker Tracking Systems,2022-02-01,nyt://article/b594f8a4-9533-5f66-ada4-0af542deb37e,article,News,Business Day,['internal-open-access'],,125,Investigative
"Remembering Greg Tate, Critic and Catalyst",2022-02-01,nyt://article/7d7b219f-f1cd-56c4-8d7e-59d78f553e67,article,News,Arts,"['Jazz', 'Rap and Hip-Hop', 'Black People', 'Blacks']",,249,Culture
Calling All Tap Dance Kids (It’s Not the Acting Kid or the Singing Kid),2022-02-01,nyt://article/95cb0dcd-a244-5ff0-b9aa-b8302f125025,article,News,Arts,"['Dancing', 'Black People', 'Blacks', 'Theater']",4,1303,Culture
How I Made It to the Beijing Olympics,2022-02-01,nyt://interactive/07c31bc2-8da6-55a9-8f08-0789bfc16324,multimedia,Interactive Feature,Sports,"['Olympic Games (2022)', 'AIRLINES AND AIRPLANES', 'Coronavirus (2019-nCoV)', 'Airports']",,0,Sports
These Talkies Star Complicated Women You Might Well Recognize,2022-02-01,nyt://article/618b8bd9-5807-5369-aa1e-130d27e63896,article,News,Movies,"['Movies', 'Actors and Actresses', 'Women and Girls']",3,1163,Culture
"On ‘The 7th Hand,’ Immanuel Wilkins Sees Jazz as an Escape Pod",2022-02-01,nyt://article/b360a596-04ea-5099-bdc3-0a2306b37304,article,Review,Arts,"['Jazz', 'Saxophones']",5,873,Culture
Your Wednesday Briefing: Putin Blames the U.S.,2022-02-01,nyt://article/3994c019-d475-574c-acd1-bff4aa88aa63,article,briefing,Briefing,[],,1321,NYTNow
U.S. National Debt Tops $30 Trillion as Borrowing Surged Amid Pandemic,2022-02-01,nyt://article/d147b3e4-d062-5c6d-bcc6-200c2de35997,article,News,U.S.,"['National Debt (US)', 'Federal Budget (US)', 'United States Economy', 'United States Politics and Government', 'Inflation (Economics)', 'Coronavirus (2019-nCoV)']",1,1349,Washington
"Alphabet’s profit increased 36 percent, to $20.64 billion, in the fourth quarter.",2022-02-01,nyt://article/a1f97fd1-6d46-57e7-96e4-7d061edea953,article,News,Technology,"['Computers and the Internet', 'Company Reports', 'Video Recordings, Downloads and Streaming', 'Shopping and Retail']",3,576,Business
Shooting Outside Minnesota School Leaves One Student Dead and Another Injured,2022-02-01,nyt://article/0f0d8266-d4d6-54b1-81b2-e0b16d3e71e9,article,News,U.S.,['School Shootings and Armed Attacks'],14,493,Express
G.M. expects production to return to normal this year as a chip shortage eases.,2022-02-01,nyt://article/b7270666-ecc6-559a-88b2-d3fce775f7a8,article,News,Business Day,"['Company Reports', 'Automobiles', 'Electric and Hybrid Vehicles', 'Factories and Manufacturing', 'Supply Chain', 'Computer Chips']",3,406,Business
"The Best Movies and TV Shows Coming to HBO, Hulu, Apple TV+ and More in February",2022-02-01,nyt://article/3aa4b814-fb51-507f-bddc-6c90b41a88d7,article,News,Arts,"['Television', 'Movies']",,1156,Culture
Thousands Told to Evacuate as North Carolina Fertilizer Plant Burns,2022-02-01,nyt://article/7a0ef91e-fe9e-5575-99f3-38e67811cfd3,article,News,U.S.,"['Fires and Firefighters', 'Workplace Hazards and Violations']",17,824,Express
"Brian Flores Sues N.F.L., Claiming Bias in Coaching Search",2022-02-01,nyt://article/25dce2f7-6dcb-50fd-b753-04831be85753,article,News,Sports,"['Coaches and Managers', 'Black People', 'Blacks', 'Discrimination', 'Football', 'Hiring and Promotion', 'Suits and Litigation (Civil)']",9,1375,Sports
Putin Signals Openness to Diplomacy While Blaming U.S. for Crisis,2022-02-01,nyt://article/f8806335-7334-58bb-86b0-891486fdad4e,article,News,World,"['Defense and Military Forces', 'War and Armed Conflicts', 'Embargoes and Sanctions', 'United States International Relations', 'United States Defense and Military Forces']",1,1455,Foreign
"The Morning at Night: a Virtual Event on Covid, Love and Moving Forward",2022-02-01,nyt://article/39083db6-3c3a-54f9-bf24-f771fcd8471b,article,News,Briefing,"['internal-open-access', 'Coronavirus (2019-nCoV)', 'Coronavirus Omicron Variant']",,250,NYTNow
Questions Remain After Highway Crash Involving Monkeys,2022-02-01,nyt://article/225e2df1-bfc6-5f42-83dc-1ba460247da4,article,News,U.S.,"['Rabies', 'Monkeys and Apes', 'Traffic Accidents and Safety', 'AIRLINES AND AIRPLANES']",10,1015,Express
"Russia, Tom Brady, Milky Way: Your Tuesday Evening Briefing",2022-02-01,nyt://article/1dcde910-fb22-5b04-a19c-00a7e4854271,article,briefing,Briefing,[],,1260,NYTNow
Coronavirus Briefing: Shots for Young Kids,2022-02-01,nyt://article/fa3533e9-b794-5876-97f1-8bd2b50e60f8,article,News,Briefing,"['Coronavirus (2019-nCoV)', 'Children and Childhood', 'Vaccination and Immunization']",,1072,NYTNow
What the Joe Rogan Backlash Reveals About How We Handle Misinformation,2022-02-01,nyt://article/edb35e48-a8c8-59ed-b5e8-9b667aab7bea,article,Op-Ed,Opinion,"['Social Media', 'Rumors and Misinformation', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Podcasts', 'Computers and the Internet']",,1729,OpEd
"Alan A. Stone, 92, Dies; Challenged Psychiatry’s Use in Public Policy",2022-02-01,nyt://article/1343c607-cf79-5052-9c4e-d7a642dba258,article,Obituary (Obit),U.S.,"['Deaths (Obituaries)', 'Psychiatry and Psychiatrists', 'Legal Profession', 'Ethics and Official Misconduct', 'Colleges and Universities']",17,1094,Obits
U.S. Has Far Higher Covid Death Rate Than Other Wealthy Countries,2022-02-01,nyt://interactive/d1243d33-502d-5878-abfd-8c718482b9a9,multimedia,Interactive Feature,Science,"['Coronavirus (2019-nCoV)', 'Disease Rates', 'Deaths (Fatalities)']",11,0,Science
"Donald Mahler, Prolific Ballet Choreographer, Dies at 88",2022-02-01,nyt://article/9bdc2142-6443-5a6b-9c94-ed9aee47107e,article,Obituary (Obit),Arts,"['Deaths (Obituaries)', 'Dancing']",17,616,Obits
Two Officers Killed at Bridgewater College in Virginia,2022-02-01,nyt://article/11c0b1e8-2732-5701-aacf-f43bbb05226c,article,News,U.S.,"['Attacks on Police', 'School Shootings and Armed Attacks', 'Colleges and Universities', 'Murders, Attempted Murders and Homicides']",14,689,Express
"Starbucks will raise prices again, citing higher costs for supplies and workers.",2022-02-01,nyt://article/54b9b91a-2b16-5ecb-9f38-64e6bbcebbe4,article,News,Business Day,"['Company Reports', 'Coffeehouses', 'Prices (Fares, Fees and Rates)', 'Wages and Salaries', 'Supply Chain']",3,270,Business
What an All-Women News Network in India Shows Us About Democracy,2022-02-01,nyt://article/48c59f9d-0d0b-50a7-8d13-e0ef20b6c6d8,article,Op-Ed,Opinion,"['Politics and Government', 'Caste Systems', 'News and News Media', 'Documentary Films and Programs']",18,1106,Editorial
Spotify Backs Joe Rogan’s Disinformation Machine,2022-02-01,nyt://article/a86e6e3c-7687-589a-b27a-6b570784cc70,article,Op-Ed,Opinion,"['Social Media', 'Coronavirus (2019-nCoV)', 'Freedom of Speech and Expression', 'Censorship']",6,957,Editorial
How Democrats Can Stop a Red Wave,2022-02-02,nyt://article/0e9f6fc8-21fd-53b0-8fad-637af26fde6e,article,News,U.S.,"['United States Politics and Government', 'Midterm Elections (2022)']",14,1627,Politics
"Neil Young and Liz Cheney, Thanks for Sticking Your Necks Out",2022-02-02,nyt://article/aa8e1e18-41a3-5544-8e30-5b0938296098,article,Op-Ed,Opinion,"['Global Warming', 'United States Politics and Government', 'Rumors and Misinformation', 'Coronavirus (2019-nCoV)', 'Social Media']",19,1387,OpEd
The Lessons of Brooklyn Tech,2022-02-02,nyt://article/6cb37024-a796-5c7a-8e74-6b1282af3528,article,Op-Ed,Opinion,"['Race and Ethnicity', 'Gifted Students', 'Education (K-12)', 'Discrimination', 'Minorities', 'Immigration and Emigration']",18,886,OpEd
"Mel Mermelstein, Holocaust Survivor Who Sued Deniers, Dies at 95",2022-02-02,nyt://article/a1b6d0fd-6386-5b00-a9f4-2859aa041983,article,Obituary (Obit),U.S.,"['Holocaust and the Nazi Era', 'World War II (1939-45)', 'Concentration Camps', 'Deaths (Obituaries)', 'Coronavirus (2019-nCoV)', 'Jews and Judaism', 'Suits and Litigation (Civil)', 'Rumors and Misinformation']",12,1021,Obits
Senator Ben Ray Luján Recovering After Suffering Stroke,2022-02-02,nyt://article/861764e8-4c80-59bd-a96a-f6a8df9f1a32,article,News,U.S.,"['Stroke', 'United States Politics and Government']",16,549,Washington
Jan. 6 Panel Examining Trump’s Role in Proposals to Seize Voting Machines,2022-02-02,nyt://article/175f0986-f301-574b-ae23-e2bdb4d6e48b,article,News,U.S.,"['Presidential Election of 2020', 'Voter Fraud (Election Fraud)', 'Voting Machines', 'United States Politics and Government', 'Storming of the US Capitol (Jan, 2021)', 'Conspiracy Theories']",12,1619,Washington
Biden Administration Rejects Use of Testimony Obtained From Torture in Guantánamo Trial,2022-02-02,nyt://article/98f10be3-f6c5-5f68-8142-f63a9ac6322b,article,News,U.S.,"['Detainees', 'Torture', 'Cole (USS)', 'Terrorism', 'Military Tribunals', 'September 11 (2001)']",13,867,Washington
U.S. Sends Top Security Official to Help NATO Brace for Russian Cyberattacks,2022-02-02,nyt://article/92fe40fb-1c5c-50d0-bb7a-fc7cb8ace0ae,article,News,U.S.,"['United States International Relations', 'Cyberwarfare and Defense', 'Computer Security']",8,1283,Washington
"Trump’s Words, and Deeds, Reveal Depths of His Drive to Retain Power",2022-02-02,nyt://article/bf94c5a6-05af-5b0e-9da8-41bc74255315,article,News,U.S.,"['Presidential Election of 2020', 'United States Politics and Government', 'Storming of the US Capitol (Jan, 2021)', 'Voter Fraud (Election Fraud)', 'Voting Machines', 'Right-Wing Extremism and Alt-Right']",1,1527,Politics
Pfizer Asks F.D.A. to Clear 2 Vaccine Doses for Young Children as a Start,2022-02-02,nyt://article/502ffe23-30a2-5814-9c74-6bdfc24ecdcb,article,News,U.S.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Children and Childhood', 'Coronavirus Omicron Variant', 'Clinical Trials']",10,1437,Washington
"Corrections: Feb. 2, 2022",2022-02-02,nyt://article/7fcd297c-1daf-53ac-9909-dbe2566fab49,article,Correction,Corrections,[],16,564,Corrections
"Tonga, struck by twin disasters, goes into lockdown over five virus cases.",2022-02-02,nyt://article/d173b604-32c4-5ba9-a3f3-f294e77d3625,article,News,World,"['Coronavirus (2019-nCoV)', 'Foreign Aid', 'Fiber Optics', 'Volcanoes', 'Tidal Waves and Tsunamis', 'Deaths (Fatalities)']",,517,Foreign
"Review: In ‘Prayer for the French Republic,’ Echoes of the Past",2022-02-02,nyt://article/59b019bd-a570-5bf6-80ac-26dff93b9fc1,article,Review,Theater,"['Theater', 'Jews and Judaism', 'World War II (1939-45)', 'Politics and Government']",5,672,Culture
"Review: In ‘MJ,’ No One’s Looking at the Man in the Mirror",2022-02-02,nyt://article/fc06bdf5-5bed-5e2f-92e8-ddb0bbb51b1a,article,Review,Theater,['Theater'],1,1280,Culture
Display a Little Spirit,2022-02-02,nyt://article/73491226-8813-5878-88f6-19975d436ced,article,News,Crosswords & Games,['Crossword Puzzles'],,1097,Games
"Quotation of the Day: ‘Swine Bomb’ Hits Bay Area, Tusks Flailing",2022-02-02,nyt://article/20668d88-1f8e-5e39-aab2-634bb24da832,article,Quote,Today’s Paper,[],3,46,Summary
Your Wednesday Briefing,2022-02-02,nyt://article/b2f70884-bcb1-5ff2-837c-1bd69a688a6a,article,briefing,Briefing,[],,1344,NYTNow
"With Commanders, the Washington N.F.L. Franchise Moves Past Old Name",2022-02-02,nyt://article/163c042e-66bb-5468-81de-489fd28258dc,article,News,Sports,"['Football', 'Mascots', 'Native Americans']",9,944,Sports
"In Clash With U.S. Over Ukraine, Putin Has a Lifeline From China",2022-02-02,nyt://article/87afbd46-9a46-5d91-ab0b-a675cac3abff,article,News,World,"['United States International Relations', 'Politics and Government', 'Embargoes and Sanctions']",10,1335,Foreign
Word of the Day: broach,2022-02-02,nyt://article/88490ca4-1a5f-5503-8776-f369f2ea28ad,article,News,The Learning Network,[],,368,Learning
Late Night Talks Tom Brady’s Retirement,2022-02-02,nyt://article/75dd6213-2bb9-5988-83ac-01ad04d2bb69,article,News,Arts,['Television'],,648,Culture
Wordle,2022-02-02,nyt://article/884bf890-f8c8-5c71-b47d-5f672e0fd707,article,News,The Learning Network,[],,189,Learning
Spelling Bee Forum,2022-02-02,nyt://article/b0713930-4d30-5337-a4ac-3acc1b932a0c,article,News,Crosswords & Games,[],,211,Games
Biden Promised 500 Million Free Covid Tests. Then He Had to Find Them.,2022-02-02,nyt://article/bf665f7d-0dd0-598a-b5fd-879322f38438,article,News,U.S.,"['Tests (Medical)', 'Coronavirus (2019-nCoV)', 'Coronavirus Omicron Variant', 'Factories and Manufacturing', 'Defense Production Act', 'Government Contracts and Procurement', 'United States Politics and Government']",1,1674,Washington
"Shintaro Ishihara, Outspoken Nationalist Governor of Tokyo, Dies at 89",2022-02-02,nyt://article/56c47338-f444-5934-919f-5de49ee55c01,article,Obituary (Obit),World,"['Politics and Government', 'International Relations', 'Nationalism (Theory and Philosophy)', 'Deaths (Obituaries)']",12,870,Obits
Four Charts That Reveal Tom Brady’s Greatness,2022-02-02,nyt://interactive/91172fb4-ec9e-53ce-a134-f76cfa688cf7,multimedia,Interactive Feature,The Upshot,"['Football', 'Records and Achievements']",,0,The Upshot
Savior? Monster? A Messianic Leader Rallies His Followers.,2022-02-02,nyt://article/8c7bd4c4-412d-5ead-ab2b-ed1bcc757060,article,Review,Books,['Books and Literature'],10,1792,BookReview
What Should Spotify Do About Joe Rogan?,2022-02-02,nyt://article/6e6d7759-be0c-55a7-b478-dadc75a14008,article,News,The Learning Network,[],,691,Learning
Why Is Matt Damon Shilling for Crypto?,2022-02-02,nyt://article/c971819c-4eeb-517d-aa4b-70d13667e65e,article,News,Magazine,"['Virtual Currency', 'Online Advertising']",9,1268,Magazine
"Why Gardeners Should Stop Using Peat, and What to Use Instead",2022-02-02,nyt://article/cc68fa59-ff0e-5462-90b6-a4dd20989591,article,News,Real Estate,"['Gardens and Gardening', 'Peat', 'Sustainable Living', 'Conservation of Resources', 'Compost', 'Content Type: Service']",11,1542,RealEstate
"How Hugh Jackman, Sutton Foster and ‘The Music Man’ Withstood Covid",2022-02-02,nyt://article/d32d5581-037d-5367-ad1d-6abcc7b15534,article,News,Theater,"['Theater', 'Coronavirus (2019-nCoV)']",9,1510,Arts&Leisure
Lesson of the Day: ‘2022 Beijing Winter Olympics: Answers to Some Big Questions’,2022-02-02,nyt://article/8c343524-b702-5568-9f18-21591c0207b0,article,News,The Learning Network,[],,1132,Learning
"‘Vladimir,’ a Debut That Celebrates Transgression — Up to a Point",2022-02-02,nyt://article/19ff19f8-807f-5d89-9032-8597403e0095,article,Review,Books,['Books and Literature'],6,888,Culture
Do Democrats Win When They Talk About Race?,2022-02-02,nyt://article/c50b2b59-3062-5a94-9e62-ca5d3d3e302c,article,Op-Ed,Opinion,"['United States Politics and Government', 'Midterm Elections (2022)']",,519,OpEd
This District Attorney Is Fighting Crime — and Angering the Police,2022-02-02,nyt://article/89a3115a-c13f-54de-85c1-79ff82d96d3a,article,Op-Ed,Opinion,"['Gun Control', 'Crime and Criminals', 'Prisons and Prisoners', 'Black People', 'Blacks', 'Ex-Convicts', 'Shoplifting and Employee Theft (Retail)', 'Robberies and Thefts', 'Urban Areas', 'District Attorneys']",3,1430,OpEd
